text;favorited;favoriteCount;replyToSN;created;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;isRetweet;retweeted;longitude;latitude
RT @Versace: Live from Venice: #DiegoBoneta attends the 77th #VeniceFilmFestival in #AtelierVersace tailoring embellished with degradé Swar…;FALSE;0;;2020-09-11 06:41:39;FALSE;;1304309109379006465;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;jaiime06_;40;TRUE;FALSE;;
And now the last one #Venezia77 https://t.co/keEhh2JjM6;FALSE;2;;2020-09-11 06:38:32;FALSE;;1304308326231138304;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;inderweltsein;1;FALSE;FALSE;;
Make up : #armanybeauty 
Hair: @lorealpro 
Dress : @motivifashion
@FilmFestivalVe 

@ELLEmag @Grazia @vogue_italia… https://t.co/dL8yT9y7A7;FALSE;2;;2020-09-11 06:37:43;TRUE;;1304308121385472000;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;kate_buscemi;0;FALSE;FALSE;;
RT @drjonty: We’re coming to the end of #Venezia77 I have to say the organization has been fantastic. The measures taken were adhered to. T…;FALSE;0;;2020-09-11 06:31:27;FALSE;;1304306544486625280;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;filmuforia;3;TRUE;FALSE;;
RT @SundaysWithCate: We didn't know how starved we were for a "responsible" red carpet in 2020. Jose Solís @josesolismayen writes a wonderf…;FALSE;0;;2020-09-11 06:28:53;FALSE;;1304305896307081216;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;girlslikeyou04;16;TRUE;FALSE;;
RT @jamesnortonweb: Step-by-step process <U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+0001F604>

@jginorton #NowhereSpecial #BiennaleCinema2020 #VeniceFilmFestival #Venezia77 https://t…;FALSE;0;;2020-09-11 06:19:54;FALSE;;1304303636885975045;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;_minaerva;4;TRUE;FALSE;;
RT @jamesnortonweb: Daniel continues to insist he is a better actor<U+0001F4AA><U+0001F60E>

From Tommy Dylan Insta Story

@jginorton #NowhereSpecial #BiennaleCi…;FALSE;0;;2020-09-11 06:19:52;FALSE;;1304303628413546496;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;_minaerva;4;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 The screening schedule of #Venezia77 for today, FRIDAY SEPTEMBER 11TH.

Programme (public) <U+2192> https://t…;FALSE;0;;2020-09-11 06:16:38;FALSE;;1304302813221212162;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;AnetteVands;6;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 The screening schedule of #Venezia77 for today, FRIDAY SEPTEMBER 11TH.

Programme (public) <U+2192> https://t…;FALSE;0;;2020-09-11 06:06:30;FALSE;;1304300266477551616;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;elyzone;6;TRUE;FALSE;;
interview: Marat Sargsyan talks about The Flood Won’t Come.
#Venezia77 International Film Critics’ Week
https://t.co/Ec2GYeheby;FALSE;0;;2020-09-11 06:00:59;FALSE;;1304298876153802752;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;FabienLemercier;0;FALSE;FALSE;;
review: The Flood Won’t Come by Marat Sargsyan.
#Venezia77 International Film Critics’ Week
https://t.co/zEGnnVx6NM;FALSE;0;;2020-09-11 06:00:04;FALSE;;1304298647610445825;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;FabienLemercier;0;FALSE;FALSE;;
Interview: Giuseppe Pedersoli talks about The Truth About La Dolce Vita
#Venezia77 Out of Competition
https://t.co/ifggaxBpHd;FALSE;0;;2020-09-11 05:58:36;FALSE;;1304298274980089858;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;FabienLemercier;0;FALSE;FALSE;;
review: The Art of Return by Pedro Collantes.
#Venezia77 – Biennale College Cinema
https://t.co/Ytl6MLCYpI;FALSE;0;;2020-09-11 05:57:30;FALSE;;1304298000588640256;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;FabienLemercier;0;FALSE;FALSE;;
review: And Tomorrow The Entire World by Julia von Heinz.
#Venezia77 – Competition
https://t.co/NBzYC7LP4q;FALSE;0;;2020-09-11 05:56:27;FALSE;;1304297736917921792;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;FabienLemercier;0;FALSE;FALSE;;
RT @McQueen: Jury President #CateBlanchett wearing an asymmetric dress with exploded ruffles, white eyelet and cord detailing and a deconst…;FALSE;0;;2020-09-11 05:54:04;FALSE;;1304297136247525378;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;FashionModelsGP;78;TRUE;FALSE;;
RT @JuttaBrendemuhl: Pleased to report #TIFF20  has started auspiciously: #TIFF market selection &amp; #Venezia77 competition title And Tomorro…;FALSE;0;;2020-09-11 05:53:23;FALSE;;1304296963421147136;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;GeorgeAddison87;2;TRUE;FALSE;;
Pick your favorite #CateBlanchett's look. #redcarpet #Venezia77 https://t.co/vGAsAPa1I5;FALSE;13;;2020-09-11 05:47:11;FALSE;;1304295405354614789;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;MissOHaras;0;FALSE;FALSE;;
RT @Mel452: Jury president, Cate Blanchett <U+0001F5A4><U+0001F90D>#Venezia77 

Photographer: <U+0001F4F7> Greg Williams https://t.co/JSYWoccn3U;FALSE;0;;2020-09-11 05:45:57;FALSE;;1304295091520131077;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;MudV3in;19;TRUE;FALSE;;
RT @CriterionDaily: New poster for Frederick Wiseman’s CITY HALL.

#Venezia77 #TIFF20 #NYFF https://t.co/R2Wqw7b2bY;FALSE;0;;2020-09-11 05:38:32;FALSE;;1304293227969810432;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;jwinchell_237;83;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 The screening schedule of #Venezia77 for today, FRIDAY SEPTEMBER 11TH.

Programme (public) <U+2192> https://t…;FALSE;0;;2020-09-11 05:32:25;FALSE;;1304291688173785089;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;flacarla;6;TRUE;FALSE;;
We’re coming to the end of #Venezia77 I have to say the organization has been fantastic. The measures taken were ad… https://t.co/HD3dj5HjLp;FALSE;34;;2020-09-11 05:13:31;TRUE;;1304286932902518784;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;drjonty;3;FALSE;FALSE;;
RT @nomadlandfilm: see you down the road. 
#Nomadland, a film by Chloé Zhao starring Frances McDormand.
In theaters December 4.
#Venezia77…;FALSE;0;;2020-09-11 05:09:21;FALSE;;1304285881898094593;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;LeGuerrer;573;TRUE;FALSE;;
#BiennaleCinema2020 The screening schedule of #Venezia77 for today, FRIDAY SEPTEMBER 11TH.

Programme (public) <U+2192>… https://t.co/0jgK32lHFV;FALSE;20;;2020-09-11 05:05:00;TRUE;;1304284786911899650;;<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>;la_Biennale;6;FALSE;FALSE;;
Daily Mail. @jginorton #ImogenPoots #Venice77
#VeniceFilmFestival #Venezia77 https://t.co/txtCOqX88c;FALSE;23;;2020-09-11 04:42:37;FALSE;;1304279153097744387;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;jamesnortonweb;2;FALSE;FALSE;;
RT @diegobonetaintf: Posted @withregram • @diego I got it from my momma <U+0001F60D><U+0001F60D><U+0001F60D>
#nuevoordenfilm 
#biennalecinema2020 
#venezia77
#concorso @ast…;FALSE;0;;2020-09-11 04:30:36;FALSE;;1304276132771098624;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;alejand84792672;1;TRUE;FALSE;;
RT @OnTheLido: After a week of #Venezia77 competition:

Best film: THE WORLD TO COME
Worst film (tie): NEVER GONNA SNOW AGAIN + QUO VADIS,…;FALSE;0;;2020-09-11 04:30:01;FALSE;;1304275982820323329;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;prajapati_divy;42;TRUE;FALSE;;
RT @McQueen: The making of the #McQueenSS20 ivory washed organza asymmetric dress hand-embroidered with silver bullion moon flowers, adorne…;FALSE;0;;2020-09-11 04:29:19;FALSE;;1304275809239171073;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;mayazepam;112;TRUE;FALSE;;
RT @lahihayop: Tomorrow night, join us as we hold our own virtual "red carpet" an hour before our gala presentation in 
@la_Biennale! 7:30p…;FALSE;0;;2020-09-11 04:22:50;FALSE;;1304274177378127872;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;guingonabart;2;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-11 04:06:05;FALSE;;1304269959271460864;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;LeonardoAlonso_;23;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #NuevoOrden #MichelFranco: ”I wanted the movie to have a global meaning, so that people cou…;FALSE;0;;2020-09-11 04:05:41;FALSE;;1304269859212189696;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;LeonardoAlonso_;26;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-11 03:50:33;FALSE;;1304266050872246273;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;myleneymylene;23;TRUE;FALSE;;
RT @nomadlandfilm: see you down the road. 
#Nomadland, a film by Chloé Zhao starring Frances McDormand.
In theaters December 4.
#Venezia77…;FALSE;0;;2020-09-11 03:36:14;FALSE;;1304262448711716864;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;_bedouin;573;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-11 03:24:18;FALSE;;1304259443794862081;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;ncmprod11;23;TRUE;FALSE;;
@Instagram Stories: 77th Venice Film Festival - Day 9 https://t.co/ZVvdWbsZ9o via @YouTube @la_Biennale… https://t.co/e4kJzF3QVI;FALSE;0;instagram;2020-09-11 03:12:36;TRUE;;1304256502119772163;180505807;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;KyleChristophe9;0;FALSE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #NuevoOrden @Monidelcarmen: ”The characters in the film make us reflect on our differences…;FALSE;0;;2020-09-11 03:10:36;FALSE;;1304255998660616192;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;craigswhitney;18;TRUE;FALSE;;
RT @MIUMIUofficial: Breaking Ground: the next generation of women on screen.

#PennyMartin investigates the theme with #EmmaCorrin, #France…;FALSE;0;;2020-09-11 03:08:02;FALSE;;1304255352624549888;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;cakewal61658173;7;TRUE;FALSE;;
RT @McQueen: The making of the #McQueenSS20 ivory washed organza asymmetric dress hand-embroidered with silver bullion moon flowers, adorne…;FALSE;0;;2020-09-11 03:03:01;FALSE;;1304254089690308609;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;kkkkk76697078;112;TRUE;FALSE;;
RT @SundaysWithCate: We didn't know how starved we were for a "responsible" red carpet in 2020. Jose Solís @josesolismayen writes a wonderf…;FALSE;0;;2020-09-11 03:02:17;FALSE;;1304253903173832705;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Loveccatee;16;TRUE;FALSE;;
#Venezia77 film review: Julia von Heinz’s 'And Tomorrow the Entire World' ('Und morgen die ganze Welt')… https://t.co/61zjfkwhbZ;FALSE;0;;2020-09-11 03:00:12;TRUE;;1304253381662453760;;<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>;THRGlobal;0;FALSE;FALSE;;
RT @MastercardEU: #GiaCoppola on finding inspiration in our #LifeThroughADifferentLens series @La_Biennale. See the full conversation here…;FALSE;0;;2020-09-11 02:45:50;FALSE;;1304249765316702208;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;MastercardAP;3;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 | #VeniceVRExpanded
An Afghan boy flees his country, an exploration of doubt in the creative process,…;FALSE;0;;2020-09-11 02:44:44;FALSE;;1304249487528001540;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;queerskins;7;TRUE;FALSE;;
RT @ElBlackPhillipp: I love to see my fellow Mexicans thriving. Can’t wait to watch this. #Venezia77;FALSE;0;;2020-09-11 02:27:23;FALSE;;1304245121555234816;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;proxcinemente;1;TRUE;FALSE;;
I love to see my fellow Mexicans thriving. Can’t wait to watch this. #Venezia77 https://t.co/WXcRJqvsT8;FALSE;6;;2020-09-11 02:23:28;FALSE;;1304244138515275778;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;ElBlackPhillipp;1;FALSE;FALSE;;
RT @gucci: Master of Ceremony @anna_foglietta wore a #GucciCruise20 long sleeve gown with embroidery and crystal detail with leather sandal…;FALSE;0;;2020-09-11 02:18:29;FALSE;;1304242882900103170;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;httxngel;23;TRUE;FALSE;;
RT @Versace: Live from Venice: #DiegoBoneta attends the 77th #VeniceFilmFestival in #AtelierVersace tailoring embellished with degradé Swar…;FALSE;0;;2020-09-11 02:18:26;FALSE;;1304242869121712128;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;httxngel;40;TRUE;FALSE;;
RT @nomadlandfilm: see you down the road. 
#Nomadland, a film by Chloé Zhao starring Frances McDormand.
In theaters December 4.
#Venezia77…;FALSE;0;;2020-09-11 02:01:29;FALSE;;1304238606307872768;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;HarCmran20;573;TRUE;FALSE;;
RT @SundaysWithCate: We didn't know how starved we were for a "responsible" red carpet in 2020. Jose Solís @josesolismayen writes a wonderf…;FALSE;0;;2020-09-11 01:45:48;FALSE;;1304234655462256640;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;chickenjcandySB;16;TRUE;FALSE;;
RT @SundaysWithCate: We didn't know how starved we were for a "responsible" red carpet in 2020. Jose Solís @josesolismayen writes a wonderf…;FALSE;0;;2020-09-11 01:40:18;FALSE;;1304233274215145472;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;toondogger;16;TRUE;FALSE;;
Posted @withregram • @diego I got it from my momma <U+0001F60D><U+0001F60D><U+0001F60D>
#nuevoordenfilm 
#biennalecinema2020 
#venezia77
#concorso… https://t.co/2km5yzPNcg;FALSE;1;;2020-09-11 01:35:45;TRUE;;1304232128901718016;;<a href="http://instagram.com" rel="nofollow">Instagram</a>;diegobonetaintf;1;FALSE;FALSE;;
RT @davidehrlich: the republican-friendly production company behind Dragged Against Concrete are back with a movie that can only be describ…;FALSE;0;;2020-09-11 01:34:18;FALSE;;1304231765213696003;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;orensoffer;12;TRUE;FALSE;;
RT @davidehrlich: the republican-friendly production company behind Dragged Against Concrete are back with a movie that can only be describ…;FALSE;0;;2020-09-11 01:34:05;FALSE;;1304231707802062848;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;homestar86;12;TRUE;FALSE;;
RT @LAFilmCritics: Documentary HOPPER/WELLES, writes @Slindenevski, plays as manna to film buffs, and heady, rewarding viewing for anyone w…;FALSE;0;;2020-09-11 01:33:37;FALSE;;1304231593146343425;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;chadtaylormobi;3;TRUE;FALSE;;
RT @LAFilmCritics: Documentary HOPPER/WELLES, writes @Slindenevski, plays as manna to film buffs, and heady, rewarding viewing for anyone w…;FALSE;0;;2020-09-11 01:33:09;FALSE;;1304231471981289472;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;jon_frosch;3;TRUE;FALSE;;
11. Sun Children (2,3)
12. Padrenostro (2,2)
13. Never Gonna Snow Again (2,2)
14. Laila in Haifa (2,2)
15. Amants (… https://t.co/BY4HssEotf;FALSE;2;99Cines;2020-09-11 01:31:22;TRUE;1304230660266131456;1304231024193306625;736758362201837568;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;99Cines;1;FALSE;FALSE;;
#Venezia77
Tabla de puntajes local (1 a 5)

1. Miss Marx (3,4)
2. Notturno (3,4)
3. Dear Comrades! (3)
4. Quo vadis… https://t.co/VJ60EPZXeB;FALSE;13;;2020-09-11 01:29:55;TRUE;;1304230660266131456;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;99Cines;5;FALSE;FALSE;;
RT @LAFilmCritics: Documentary HOPPER/WELLES, writes @Slindenevski, plays as manna to film buffs, and heady, rewarding viewing for anyone w…;FALSE;0;;2020-09-11 01:26:07;FALSE;;1304229706011570176;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;Slindenevski;3;TRUE;FALSE;;
RT @Versace: Live from Venice: #DiegoBoneta attends the 77th #VeniceFilmFestival in #AtelierVersace tailoring embellished with degradé Swar…;FALSE;0;;2020-09-11 01:11:35;FALSE;;1304226045541994499;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Rickricky2220;40;TRUE;FALSE;;
RT @CinemaTropical: Mexican filmmaker @YuleneOlaizola presents her fifth feature film TRAGIC YUNGLE at #Venezia77 with protagonist Indira A…;FALSE;0;;2020-09-11 01:04:03;FALSE;;1304224152786735106;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;marahnelos;19;TRUE;FALSE;;
Friday. Listen to @ciut895fm 9am Friday Morning. Daniel Garber @culturalmining is talking about what's playing… https://t.co/qLt9cyMXBI;FALSE;1;;2020-09-11 00:52:46;TRUE;;1304221310155993088;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;CulturalMining;0;FALSE;FALSE;;
RT @epaphotos: US actress Katherine Waterston (R) and British actress Vanessa Kirby (L) leave Lido Beach during the 77th annual Venice Inte…;FALSE;0;;2020-09-11 00:47:09;FALSE;;1304219896591515648;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;francismalasig;1;TRUE;FALSE;;
RT @gucci: Master of Ceremony @anna_foglietta wore a #GucciCruise20 long sleeve gown with embroidery and crystal detail with leather sandal…;FALSE;0;;2020-09-11 00:45:58;FALSE;;1304219601648009216;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;__9411;23;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-11 00:45:28;FALSE;;1304219475902902272;;<a href="https://www.google.ie" rel="nofollow">Rt fghgf</a>;Srunthefut;23;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-11 00:44:15;FALSE;;1304219166015197185;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;SeptimaPantalla;23;TRUE;FALSE;;
Bring on the #Oscars, starting with #OneNightinMiami cinematographer #TamiReiker &amp; writer @Powerkeni. Keep going wi… https://t.co/g2gzG91Yy2;FALSE;0;JuttaBrendemuhl;2020-09-11 00:43:41;TRUE;1304218701479260160;1304219026143535105;1135641752;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JuttaBrendemuhl;0;FALSE;FALSE;;
The banter, music, POV shots, these 4 amazing men (&amp; actors), the challenges the women throw, the uneasy convos, th… https://t.co/cnhKgTOu72;FALSE;3;;2020-09-11 00:42:24;TRUE;;1304218701479260160;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;JuttaBrendemuhl;0;FALSE;FALSE;;
RT @FabienLemercier: Interview: Ana Rocha de Sousa talks about Listen
#Venezia77 Orizzonti
https://t.co/XyxDNk4hyo;FALSE;0;;2020-09-11 00:41:11;FALSE;;1304218396289118213;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;pauvaccaro;1;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #NuevoOrden #MichelFranco: ”I wanted the movie to have a global meaning, so that people cou…;FALSE;0;;2020-09-11 00:40:19;FALSE;;1304218179540049920;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;ArturoTay;26;TRUE;FALSE;;
RT @UnitedAgents: Wonderful reviews rolling in for #Listen, starring @SophiaMyles and Maisie Sly. #Venezia77;FALSE;0;;2020-09-11 00:38:25;FALSE;;1304217701490069515;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;pauvaccaro;7;TRUE;FALSE;;
RT @ziogregorin_: mentally i'm here #venezia77 https://t.co/tgQmh43pyc;FALSE;0;;2020-09-11 00:36:44;FALSE;;1304217276896497670;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Methamorphose30;30;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-11 00:34:25;FALSE;;1304216694986952704;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;latinofilmworks;23;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-11 00:32:47;FALSE;;1304216281562841088;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;campechita;23;TRUE;FALSE;;
RT @campari: The lights of the Venice Film Festival shine as bright as the bitterness of a perfect Negroni. Join us in raising the iconic c…;FALSE;0;;2020-09-11 00:30:42;FALSE;;1304215759011246080;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;NegroniCAMPARI;4;TRUE;FALSE;;
RT @chiarastami: My #Venezia77 favourites, or four awe-inspiring films that have reignited the magic of the cinematic experience:
1. HOPPER…;FALSE;0;;2020-09-11 00:23:56;FALSE;;1304214055989776385;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;ashmont;1;TRUE;FALSE;;
RT @davidehrlich: the republican-friendly production company behind Dragged Against Concrete are back with a movie that can only be describ…;FALSE;0;;2020-09-11 00:18:43;FALSE;;1304212740320292865;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;OnlyNatural1s;12;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #RunHideFight’s director @kbrankin and actress @ImIsabelMay on the red carpet https://t.co/…;FALSE;0;;2020-09-11 00:10:27;FALSE;;1304210662864949249;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;Checco_01;7;TRUE;FALSE;;
RT @armani: Jury President and Global #armanibeauty Ambassador Cate Blanchett wore #GiorgioArmaniPrivé gown at the @la_Biennale  Film Festi…;FALSE;0;;2020-09-11 00:10:02;FALSE;;1304210556291657728;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;KafkaTran;65;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 | #VeniceVRExpanded
An Afghan boy flees his country, an exploration of doubt in the creative process,…;FALSE;0;;2020-09-11 00:09:28;FALSE;;1304210414583058432;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;Checco_01;7;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #JuliaVonHeinz and the cast of #AndTomorrowTheEntireWorld on the red carpet https://t.co/00…;FALSE;0;;2020-09-11 00:09:17;FALSE;;1304210368399642625;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;Checco_01;8;TRUE;FALSE;;
RT @armani: Jury President and Global #armanibeauty Ambassador Cate Blanchett wore #GiorgioArmaniPrivé gown at the @la_Biennale  Film Festi…;FALSE;0;;2020-09-11 00:09:14;FALSE;;1304210354747011073;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;d0mangza;65;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-11 00:08:55;FALSE;;1304210275311259648;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;Checco_01;23;TRUE;FALSE;;
RT @CinemaTropical: Mexican filmmaker @YuleneOlaizola presents her fifth feature film TRAGIC YUNGLE at #Venezia77 with protagonist Indira A…;FALSE;0;;2020-09-11 00:08:42;FALSE;;1304210223050219520;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;BethoDoCe;19;TRUE;FALSE;;
RT @CinemaTropical: Mexican filmmaker @YuleneOlaizola presents her fifth feature film TRAGIC YUNGLE at #Venezia77 with protagonist Indira A…;FALSE;0;;2020-09-11 00:06:24;FALSE;;1304209641300201472;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;LaraKha23938401;19;TRUE;FALSE;;
RT @campari: The lights of the Venice Film Festival shine as bright as the bitterness of a perfect Negroni. Join us in raising the iconic c…;FALSE;0;;2020-09-11 00:04:00;FALSE;;1304209040340262913;;<a href="http://janetter.net/" rel="nofollow">Janetter Pro for iPhone</a>;mossraccoon;4;TRUE;FALSE;;
RT @XanBrooks: Against all the odds, I've really enjoyed this year's Venice film festival. It's been strange &amp; sad &amp; kind of lovely, too #V…;FALSE;0;;2020-09-10 23:59:54;FALSE;;1304208005400010752;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;bellamackie;4;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #NuevoOrden #MichelFranco: ”I wanted the movie to have a global meaning, so that people cou…;FALSE;0;;2020-09-10 23:58:16;FALSE;;1304207596891639810;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;boneta_club;26;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #NuevoOrden @Monidelcarmen: ”The characters in the film make us reflect on our differences…;FALSE;0;;2020-09-10 23:58:13;FALSE;;1304207583851536384;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;boneta_club;18;TRUE;FALSE;;
